zipcode,centile,superzip,rank,city.x,state.x,adultpop,households,college,income,latitude,longitude,city.y,state.y,county
49055,32.87014,0,12413,Gobles,MI,3816,1633,12.94549,59.80832,42.358786583376,-85.8572472662825,Gobles,MI,Van Buren
27055,32.89886,0,12403,Yadkinville,NC,9040,3723,11.89159,61.65596,36.1349164029397,-80.6864042694521,Yadkinville,NC,Yadkin
36574,32.90203,0,12401,Seminole,AL,810,395,11.23457,62.79226,30.5187219101569,-87.5977179413991,Seminole,AL,Baldwin
29130,32.90327,0,12400,Ridgeway,SC,3730,1480,13.75335,58.45234,34.3071766968689,-80.9417486604104,Ridgeway,SC,Fairfield
87801,32.90773,0,12396,Socorro,NM,5806,2537,23.82019,41.10964,34.035958172141,-107.020831711999,Socorro,NM,Socorro
15613,32.91229,0,12395,Apollo,PA,10808,4442,14.49852,57.1735,40.4349184624902,-79.633359822475,Apollo,PA,Westmoreland
68441,32.91531,0,,Steinauer,NE,202,86,17.32673,52.304,40.2083501249486,-96.2389206279789,Steinauer,NE,Pawnee
07050,32.92103,0,12394,Orange,NJ,20628,7713,16.68121,53.41808,40.7705252349578,-74.2169939651562,Orange,NJ,Essex
12523,32.92708,0,12393,Elizaville,NY,1411,552,15.02481,56.27387,42.1205033219998,-73.7032532811256,Elizaville,NY,Columbia
76135,32.98423,0,12381,Fort Worth,TX,9718,4104,12.59518,60.49088,32.8359883661809,-97.4898812665073,Fort Worth,TX,Tarrant
42632,32.99182,0,,Mill Springs,KY,25,6,24,40.8625,36.7994313890292,-84.8039163557359,Mill Springs,KY,Wayne
21757,32.9924,0,12376,Keymar,MD,2098,869,10.7245,63.7455,39.6195391511468,-77.2528653696798,Keymar,MD,Carroll
47557,32.99323,0,12375,Monroe City,IN,923,399,11.26761,62.81187,38.591028097919,-87.3552441784402,Monroe City,IN,Knox
97537,33.00538,0,12372,Rogue River,OR,4931,1979,13.93227,58.22874,42.5325378935323,-123.11386247848,Rogue River,OR,Jackson
47220,33.02006,0,12369,Brownstown,IN,3285,1447,13.21157,59.47357,38.8642564710036,-86.0485185736683,Brownstown,IN,Jackson
62567,33.02118,0,12368,Stonington,IL,779,339,12.7086,60.34051,39.6473547954395,-89.2212618217755,Stonington,IL,Christian
54801,33.02264,0,12367,Spooner,WI,4542,1825,16.93087,53.06502,45.9207022842115,-91.8043573696758,Spooner,WI,Washburn
49046,33.02522,0,12366,Delton,MI,4862,2057,10.11929,64.80466,42.5321540236229,-85.3742425704843,Delton,MI,Barry
14530,33.03194,0,12364,Perry,NY,3863,1585,14.8848,56.59423,42.6807514920777,-78.0379554609327,Perry,NY,Wyoming
44135,33.04354,0,12362,Cleveland,OH,19609,7240,13.31021,59.31404,41.4797990442764,-81.6505298541387,Cleveland,OH,Cuyahoga
68723,33.08339,0,,Carroll,NE,435,186,12.64368,60.4765,42.2844609937289,-97.1915287958055,Carroll,NE,Wayne
98601,33.0936,0,12350,Amboy,WA,1455,627,9.00344,66.76344,45.9242738381849,-122.447522524347,Amboy,WA,Clark
68824,33.09505,0,12347,Cairo,NE,879,394,16.95108,53.07287,40.9074702465048,-98.5810424583028,Cairo,NE,Hall
13054,33.09568,0,12346,Durhamville,NY,1415,575,13.35689,59.26958,43.1455149027459,-75.5638059935342,Durhamville,NY,Oneida
68035,33.09609,0,,Leshara,NE,87,33,4.5977,74.36975,41.3388466724908,-96.4623927486862,Leshara,NE,Saunders
81223,33.09727,0,12344,Cotopaxi,CO,1082,450,18.66913,50.12423,38.4400040763756,-105.509242990499,Cotopaxi,CO,Fremont
50218,33.0976,0,,Patterson,IA,101,36,7.92079,68.649,41.3481047837235,-93.8755350325474,Patterson,IA,Madison
04430,33.09798,0,12343,East Millinocket,ME,1324,576,14.42598,57.44156,45.2332599174596,-68.6818917684102,East Millinocket,ME,Penobscot
27834,33.11588,0,12340,Greenville,NC,25668,10458,21.46252,45.32011,35.6319265325381,-77.3709063929214,Greenville,NC,Pitt
84737,33.12479,0,12339,Hurricane,UT,6796,3055,19.39376,48.88593,37.1461467199918,-113.361502076698,Hurricane,UT,Washington
68840,33.15478,0,12331,Gibbon,NE,1761,777,16.07042,54.63284,40.7700165531034,-98.9023306018394,Gibbon,NE,Buffalo
11951,33.15737,0,12330,Mastic Beach,NY,7678,3090,9.10393,66.63791,40.9227991012741,-72.6447319632585,Mastic Beach,NY,Suffolk
72099,33.16737,0,,Little Rock AFB,AR,352,57,16.47727,53.9385,34.7870453391425,-92.2338955989607,Little Rock Air Force Base,AR,Pulaski
35901,33.1799,0,12326,Gadsden,AL,13807,5401,18.40371,50.62243,34.0238177808783,-86.0636820564424,Gadsden,AL,Etowah
72173,33.18476,0,12325,Vilonia,AR,3893,1834,13.92242,58.34511,35.1045645433259,-92.2256119851712,Vilonia,AR,Faulkner
61830,33.20163,0,,Cisco,IL,391,169,8.18414,68.24103,40.0279508635944,-88.6893212238982,Cisco,IL,Piatt
35630,33.2095,0,12320,Florence,AL,19900,7847,21.18593,45.84053,34.8710144255899,-87.6901763738068,Florence,AL,Lauderdale
88314,33.21501,0,,Bent,NM,161,70,14.90683,56.66223,33.1997251098162,-105.826191162141,Bent,NM,Otero
98499,33.22007,0,12319,Lakewood,WA,18283,7512,18.9575,49.68226,47.1691049224821,-122.499021082404,Lakewood,WA,Pierce
44408,33.22845,0,12317,Columbiana,OH,6799,2755,14.64921,57.11074,40.8589211470019,-80.7413056657202,Columbiana,OH,Columbiana
50452,33.23592,0,12313,Latimer,IA,577,257,17.15771,52.79435,42.7808113621087,-93.3971435699547,Latimer,IA,Franklin
63110,33.23935,0,12312,Saint Louis,MO,11881,4460,23.77746,41.39469,38.6264535222048,-90.2787968658682,Saint Louis,MO,Saint Louis City
57725,33.24293,0,,Caputa,SD,101,34,8.91089,67.0145,43.9461938929231,-102.786982550903,Caputa,SD,Pennington
59632,33.25679,0,12304,Boulder,MT,1163,432,17.7988,51.70904,46.1417495834512,-111.942617763925,Boulder,MT,Jefferson
71004,33.25723,0,,Belcher,LA,436,193,18.11927,51.15985,32.7752283321015,-93.8809892466293,Belcher,LA,Caddo
01603,33.28073,0,12298,Worcester,MA,11254,4200,14.17274,57.97375,42.245843514749,-71.8392961891971,Worcester,MA,Worcester
29404,33.28433,0,12297,Charleston AFB,SC,1880,1197,21.64894,45.09782,32.8967478456449,-80.0753795159242,Charleston Afb,SC,Charleston
58750,33.29547,0,,Lansford,ND,409,180,16.87042,53.34354,48.6329788453782,-101.317271890689,Lansford,ND,Bottineau
69166,33.32317,0,,Thedford,NE,334,138,18.86228,49.92678,41.9811600520177,-100.553848022338,Thedford,NE,Thomas
32536,33.33833,0,12283,Crestview,FL,8439,3842,16.25785,54.42624,30.7127051774831,-86.5516327241062,Crestview,FL,Okaloosa
72527,33.34071,0,,Desha,AR,264,129,18.93939,49.8091,35.7253347670438,-91.6172728405283,Desha,AR,Independence
44666,33.3413,0,12282,North Lawrence,OH,1867,785,10.65881,64.07894,40.8248850973547,-81.5974031272384,North Lawrence,OH,Stark
65344,33.34789,0,,Miami,MO,205,83,19.51219,48.83101,39.3206690138991,-93.2096208328399,Miami,MO,Saline
80645,33.34863,0,12280,La Salle,CO,2467,1057,12.64694,60.66218,40.3282762508825,-104.662297212598,La Salle,CO,Weld
84782,33.34999,0,,Veyo,UT,408,175,11.76471,62.18553,37.361799045158,-113.609506280051,Veyo,UT,Washington
66740,33.3518,0,,Galesburg,KS,241,119,21.57676,45.2848,37.4717826540414,-95.3608619791459,Galesburg,KS,Neosho
38355,33.35233,0,12276,Medina,TN,1678,755,14.95828,56.691,35.8142166380741,-88.7716704015791,Medina,TN,Gibson
18829,33.35315,0,,Le Raysville,PA,491,212,13.23829,59.65925,41.770930122467,-76.5397616309386,Le Raysville,PA,Bradford
53946,33.37188,0,12272,Markesan,WI,2987,1246,12.15266,61.55004,43.7244511149593,-89.0737375985258,Markesan,WI,Green Lake
83251,33.37289,0,12271,Mackay,ID,730,274,20,48.02946,44.0187817929601,-113.751116596891,Mackay,ID,Custer
56271,33.37343,0,12270,Murdock,MN,866,366,13.97229,58.43403,45.28265977174,-95.520228287874,Murdock,MN,Swift
30545,33.37382,0,12269,Helen,GA,556,199,19.78417,48.42173,34.7286183357914,-83.7285796004432,Helen,GA,White
59538,33.37457,0,12268,Malta,MT,2175,860,17.05747,53.12125,48.1237619768369,-107.795507990761,Malta,MT,Phillips
28556,33.37538,0,12267,Merritt,NC,772,309,13.60104,59.08783,35.1209036221752,-76.6910594287253,Merritt,NC,Pamlico
98546,33.38752,0,12265,Grapeview,WA,1570,671,17.32484,52.68059,47.3275034661976,-122.921070363522,Grapeview,WA,Mason
79535,33.389,0,,Maryneal,TX,123,43,17.07317,53.12125,32.1816351703128,-100.43186539278,Maryneal,TX,Nolan
56237,33.38916,0,,Echo,MN,456,185,17.10526,53.06633,44.6184867594763,-95.4154024861193,Echo,MN,Yellow Medicine
21206,33.39988,0,12262,Baltimore,MD,32007,12740,13.6189,59.07475,39.3355047264371,-76.567980372649,Baltimore,MD,Baltimore City
56007,33.41277,0,12261,Albert Lea,MN,14955,5832,14.3564,57.80769,43.6871359643455,-93.3783134279163,Albert Lea,MN,Freeborn
29037,33.41838,0,12258,Chappells,SC,693,282,14.57431,57.44156,34.2226911732481,-81.8571147639944,Chappells,SC,Newberry
71129,33.46163,0,12253,Shreveport,LA,7577,3279,15.96938,55.04996,32.3455863072592,-93.9051734069299,Shreveport,LA,Caddo
67647,33.46678,0,,Long Island,KS,217,99,22.58064,43.66469,39.7853310037455,-99.3329099622507,Long Island,KS,Phillips
73507,33.47052,0,12248,Lawton,OK,10928,4824,20.18668,47.79539,34.5591812799299,-98.4003691342819,Lawton,OK,Comanche
80438,33.47844,0,,Empire,CO,403,141,16.62531,53.9385,39.7602744288783,-105.67530928476,Empire,CO,Clear Creek
98643,33.4787,0,,Rosburg,WA,270,113,19.62963,48.76302,46.3116462591654,-123.620449104568,Rosburg,WA,Wahkiakum
68057,33.49988,0,12241,Scribner,NE,1138,429,14.32337,57.92276,41.567979613684,-96.5857361874336,Scribner,NE,Dodge
14724,33.50065,0,12240,Clymer,NY,1657,731,16.11346,54.84074,42.0745549297606,-79.6364511305056,Clymer,NY,Chautauqua
48881,33.5227,0,12234,Saranac,MI,3429,1508,10.76116,64.08417,42.9348353522867,-85.1862755777552,Saranac,MI,Ionia
51444,33.52369,0,,Halbur,IA,169,70,9.46746,66.31363,42.0095060225555,-94.9793136667304,Halbur,IA,Carroll
59020,33.52389,0,,Cooke City,MT,83,21,18.07229,51.48675,45.0229529411759,-109.891932089518,Cooke City,MT,Park
06705,33.5593,0,12223,Waterbury,CT,16842,6287,14.08978,58.37388,41.5517260002492,-72.9825430286715,Waterbury,CT,New Haven
47635,33.56878,0,12219,Rockport,IN,3783,1657,12.95268,60.33789,37.9279941564207,-87.0385013590792,Rockport,IN,Spencer
62358,33.57022,0,,Niota,IL,467,202,13.0621,60.1496,40.4905967136382,-91.2303504185946,Niota,IL,Hancock
98852,33.57042,0,,Stehekin,WA,66,16,16.66667,53.9385,47.9061495273546,-120.507327247201,Stehekin,WA,Chelan
56264,33.57532,0,12216,Minneota,MN,1586,651,13.30391,59.73771,44.5227585623243,-95.9549735719676,Minneota,MN,Lyon
28139,33.57915,0,12215,Rutherfordton,NC,12364,5103,16.11938,54.88782,35.3391266685274,-81.9890957407562,Rutherfordton,NC,Rutherford
31756,33.58302,0,12214,Hartsfield,GA,672,288,13.09524,60.10776,31.2011195231066,-83.9463824575499,Hartsfield,GA,Colquitt
61462,33.58893,0,12211,Monmouth,IL,7553,3072,16.85423,53.63383,40.9235892877941,-90.6083792097242,Monmouth,IL,Warren
28579,33.59215,0,,Smyrna,NC,275,122,13.45455,59.4958,34.8734335259867,-76.594883581479,Smyrna,NC,Carteret
52141,33.59513,0,12208,Elgin,IA,989,402,17.49242,52.55506,42.9429057680522,-91.7145080695033,Elgin,IA,Fayette
57252,33.60168,0,12203,Milbank,SD,3395,1371,16.93667,53.52399,45.173384699169,-96.6297965184937,Milbank,SD,Grant
89428,33.60266,0,,Silver City,NV,152,60,11.84211,62.30322,39.2659289626235,-119.632136350092,Silver City,NV,Lyon
38011,33.6042,0,12202,Brighton,TN,5479,2547,9.19876,66.85889,35.4717489150749,-89.7560711724404,Brighton,TN,Tipton
29924,33.65439,0,12189,Hampton,SC,2934,1243,16.87117,53.69136,32.8833762772573,-81.1373022081419,Hampton,SC,Hampton
49622,33.66663,0,12185,Central Lake,MI,1896,794,15.66456,55.77699,45.0764880087743,-85.2489548508542,Central Lake,MI,Antrim
67862,33.67585,0,,Manter,KS,242,103,11.57025,62.85372,37.5346323926544,-101.885401750813,Manter,KS,Stanton
80813,33.67629,0,12178,Cripple Creek,CO,1333,494,16.20405,54.87213,38.824505208974,-105.14535884209,Cripple Creek,CO,Teller
15043,33.67711,0,12177,Georgetown,PA,1665,749,13.93393,58.78577,40.6388571384157,-80.3203087779547,Georgetown,PA,Beaver
62692,33.69509,0,12173,Waverly,IL,1393,561,12.27566,61.65334,39.6231743033275,-89.9862557283788,Waverly,IL,Morgan
84735,33.69567,0,,Hatch,UT,107,46,21.49533,45.766,37.7171391754971,-112.473573871715,Hatch,UT,Garfield
80643,33.696,0,12172,Keenesburg,CO,1063,479,11.85325,62.38298,40.0834491682577,-104.494919744151,Keenesburg,CO,Weld
24134,33.711,0,12167,Pearisburg,VA,3856,1647,14.62656,57.61678,37.2627158053975,-80.7280497599053,Pearisburg,VA,Giles
67733,33.71493,0,,Edson,KS,113,53,24.77876,40.13548,39.3678434816907,-101.475997945952,Edson,KS,Sherman
60932,33.73511,0,,East Lynn,IL,121,46,4.13223,75.73227,40.3439878957315,-87.7080516788898,East Lynn,IL,Vermilion
83228,33.74482,0,,Clifton,ID,312,157,21.47436,45.86276,42.2067576514656,-111.979758470412,Clifton,ID,Franklin
71360,33.75743,0,12157,Pineville,LA,24914,10207,17.41992,52.85188,31.2231217706712,-92.3247170089107,Pineville,LA,Rapides
99783,33.76429,0,,Wales,AK,72,29,18.05556,51.75873,64.7556100416097,-165.67735615023,Wales,AK,Nome
97358,33.76733,0,12154,Lyons,OR,1662,718,12.93622,60.58503,44.7493045250847,-122.594891826247,Lyons,OR,Linn
87417,33.78292,0,12152,Kirtland,NM,3314,1623,13.78998,59.1179,36.7419495420865,-108.331028735056,Kirtland,NM,San Juan
52054,33.78438,0,12150,La Motte,IA,676,278,8.57988,68.10373,42.2856531730918,-90.5839309681768,La Motte,IA,Jackson
58040,33.79557,0,12143,Gwinner,ND,547,232,12.06581,62.111,46.1546058100857,-97.776982190468,Gwinner,ND,Sargent
12842,33.796,0,12142,Indian Lake,NY,998,392,18.13627,51.6502,43.7491470304827,-74.3133245883786,Indian Lake,NY,Hamilton
66968,33.80503,0,12138,Washington,KS,1329,524,19.18736,49.85225,39.7812434106955,-97.0663346902073,Washington,KS,Washington
47631,33.80643,0,12136,New Harmony,IN,1467,571,13.5651,59.54287,38.1038069833,-87.8887873698933,New Harmony,IN,Posey
31830,33.8322,0,12132,Warm Springs,GA,1499,617,17.3449,53.0611,32.9070835618003,-84.7015787345383,Warm Springs,GA,Meriwether
79528,33.83704,0,,Jayton,TX,475,181,17.68421,52.48576,33.183366225516,-100.643207202239,Jayton,TX,Kent
42082,33.83753,0,12129,Symsonia,KY,1278,523,17.0579,53.56714,36.9050694652232,-88.5224089359618,Symsonia,KY,Graves
83243,33.83907,0,,Holbrook,ID,77,36,15.58442,56.11827,42.2339248290973,-112.604619641325,Holbrook,ID,Oneida
81418,33.88632,0,12121,Eckert,CO,1207,477,17.56421,52.7342,38.8761179503828,-107.965256389248,Eckert,CO,Delta
30663,33.88709,0,12120,Rutledge,GA,1591,698,13.07354,60.4765,33.611591588557,-83.5942806275796,Rutledge,GA,Morgan
79034,33.88766,0,,Follett,TX,395,151,20,48.54465,36.4354475299106,-100.15129643971,Follett,TX,Lipscomb
61413,33.91035,0,12115,Alpha,IL,780,338,13.84615,59.1689,41.2024035586222,-90.2387361394791,Alpha,IL,Henry
69153,33.91557,0,12112,Ogallala,NE,4151,1735,17.3934,53.06502,41.1311925503919,-101.643096233208,Ogallala,NE,Keith
05774,33.91692,0,12111,Wells,VT,760,296,16.97368,53.78943,43.4288464704399,-73.1718938222627,Wells,VT,Rutland
54166,33.92891,0,12107,Shawano,WI,11494,4457,15.90395,55.63969,44.7451850372942,-88.6822709735768,Shawano,WI,Shawano
57324,33.93463,0,,Cavour,SD,274,115,11.67883,62.92825,44.3257302066625,-98.0075557483897,Cavour,SD,Beadle
35016,33.9598,0,12096,Arab,AL,10656,4698,16.63851,54.42231,34.3950330063426,-86.3513694869402,Arab,AL,Marshall
55603,33.96889,0,,Finland,MN,353,154,12.74787,61.1303,47.4957617601808,-91.3313145435429,Finland,MN,Lake
28654,33.96952,0,12092,Moravian Falls,NC,1922,857,13.63163,59.60825,36.1022968924627,-81.1763352530851,Moravian Falls,NC,Wilkes
52309,33.97355,0,,Monmouth,IA,318,138,14.46541,58.1882,42.1372142407825,-90.847272419472,Monmouth,IA,Jackson
05867,33.97585,0,12084,Sutton,VT,559,242,18.42576,51.37037,44.666138275211,-72.0533954466088,Sutton,VT,Caledonia
50863,33.97607,0,,Tingley,IA,249,92,11.24498,63.7455,40.8551414379976,-94.206515187239,Tingley,IA,Ringgold
15063,33.98298,0,12082,Monongahela,PA,9005,3460,15.23598,56.87537,40.2615229899621,-80.130881398462,Monongahela,PA,Washington
57054,33.98615,0,,Ramona,SD,339,130,15.04425,57.2075,44.1197843089378,-97.2345332147073,Ramona,SD,Lake
50166,33.98727,0,12079,Milo,IA,939,400,11.82109,62.7648,41.2815069463003,-93.4093701702514,Milo,IA,Warren
53016,33.98754,0,,Clyman,WI,65,30,4.61538,75.187,43.3147631615242,-88.7310651804051,Clyman,WI,Dodge
01420,34.00417,0,12071,Fitchburg,MA,24863,9456,15.40844,56.60731,42.5855755236761,-71.8031035926687,Fitchburg,MA,Worcester
67672,34.01148,0,12070,WaKeeney,KS,1787,681,16.45215,54.81067,39.0198925048184,-99.8856840254678,Wa Keeney,KS,Trego
67521,34.03982,0,,Brownell,KS,146,66,15.06849,57.2075,38.4800294553128,-99.9344611927314,Brownell,KS,Ness
68927,34.05288,0,12062,Bertrand,NE,907,373,15.4355,56.58508,40.5272122615247,-99.6274618994143,Bertrand,NE,Phelps
69339,34.05404,0,12060,Crawford,NE,1089,449,18.91644,50.58843,42.6134774910724,-103.296991767361,Crawford,NE,Dawes
30582,34.05567,0,12058,Young Harris,GA,2329,989,19.83684,49.00623,34.9329892479634,-83.8135116655392,Young Harris,GA,Towns
52349,34.05779,0,12057,Vinton,IA,4977,2081,14.38618,58.40134,42.0857193958796,-92.0000351394374,Vinton,IA,Benton
50005,34.05932,0,12056,Albion,IA,598,263,12.70903,61.29375,42.144492493117,-92.9698727361646,Albion,IA,Marshall
35761,34.11914,0,12047,New Market,AL,5326,2432,16.31618,55.11665,34.8951353654364,-86.464704097346,New Market,AL,Madison
89822,34.12102,0,12046,Carlin,NV,1496,605,9.09091,67.56892,40.7156183120861,-116.106300777619,Carlin,NV,Elko
55614,34.16146,0,12035,Silver Bay,MN,2004,802,16.86627,54.1961,47.3592679468432,-91.2129811998466,Silver Bay,MN,Lake
26865,34.1637,0,,Yellow Spring,WV,200,98,17.5,53.12125,39.3123285643184,-78.6545305296282,Yellow Spring,WV,Hampshire
67870,34.16407,0,12032,Satanta,KS,1133,517,15.2692,56.9656,37.4415858654519,-100.985537107146,Satanta,KS,Haskell
46746,34.16506,0,12031,Howe,IN,2507,1076,14.83845,57.70831,41.7135101432839,-85.3725376505243,Howe,IN,Lagrange
45846,34.16661,0,12030,Fort Recovery,OH,2489,1085,9.6826,66.59869,40.4511980112993,-84.7077713875804,Fort Recovery,OH,Mercer
98933,34.1777,0,12023,Harrah,WA,592,276,14.18919,58.842,46.3216405886114,-120.375544399635,Harrah,WA,Yakima
15853,34.17926,0,12022,Ridgway,PA,5073,2005,13.46343,60.09468,41.3625091682861,-78.7435490664915,Ridgway,PA,Elk
61340,34.18071,0,,Mark,IL,219,90,9.13242,67.55977,41.2657742717876,-89.2529689399496,Mark,IL,Putnam
14615,34.19853,0,12019,Rochester,NY,10230,3929,17.17498,53.70705,43.223001369935,-77.5569443811628,Rochester,NY,Monroe
31021,34.20699,0,12017,Dublin,GA,17829,7301,18.27921,51.81365,32.460343944338,-82.9207222540981,Dublin,GA,Laurens
76557,34.22818,0,12013,Moody,TX,2125,960,12.61176,61.58404,31.3339536068208,-97.3498775459429,Moody,TX,Mclennan
59230,34.24947,0,12009,Glasgow,MT,3305,1249,15.55219,56.53278,48.4374661209644,-106.473259826243,Glasgow,MT,Valley
24943,34.2885,0,,Grassy Meadows,WV,53,18,0,83.3595,37.9768623582984,-80.4167341529561,Grassy Meadows,WV,Greenbrier
29717,34.28958,0,11998,Hickory Grove,SC,795,350,11.06918,64.29077,34.9640015596983,-81.4272952443167,Hickory Grove,SC,York
04964,34.31965,0,,Oquossoc,ME,157,59,23.56688,42.76898,45.0615810802732,-70.3726007337864,Oquossoc,ME,Franklin
49330,34.32048,0,11993,Kent City,MI,2893,1311,8.36502,68.97067,43.2334833608041,-85.6681781084485,Kent City,MI,Kent
56037,34.3285,0,11989,Good Thunder,MN,1005,472,12.63682,61.62065,44.0303311293786,-94.109003120352,Good Thunder,MN,Blue Earth
54137,34.32898,0,11988,Krakow,WI,736,318,8.55978,68.649,44.7568830487552,-88.2849164250822,Krakow,WI,Shawano
46733,34.33271,0,11987,Decatur,IN,12114,5130,11.06984,64.32738,40.8200916740984,-84.9333351959366,Decatur,IN,Adams
24485,34.33611,0,,West Augusta,VA,263,95,11.78707,63.0917,38.1757072710582,-79.2232338250713,West Augusta,VA,Augusta
37912,34.34042,0,11985,Knoxville,TN,12859,4841,18.9206,50.80288,35.9821366426699,-84.0313914770524,Knoxville,TN,Knox
61414,34.39643,0,11977,Altona,IL,678,316,18.58407,51.41222,41.0945805044118,-90.1257369700568,Altona,IL,Knox
59868,34.39801,0,11975,Seeley Lake,MT,1341,542,19.38852,50.03008,47.3004098437833,-113.554334316532,Seeley Lake,MT,Missoula
98421,34.39849,0,,Tacoma,WA,418,1,32.29665,27.7865,47.2533539108227,-122.418584999528,Tacoma,WA,Pierce
48878,34.3989,0,11974,Rosebush,MI,1053,473,12.82051,61.34867,43.7090187546697,-84.7739139059355,Rosebush,MI,Isabella
67801,34.40457,0,11971,Dodge City,KS,16567,7050,16.42422,55.14934,37.6886419738378,-99.8899395562577,Dodge City,KS,Ford
55395,34.41428,0,11966,Winsted,MN,1673,682,10.5798,65.23747,44.9480174104336,-94.0784212105193,Winsted,MN,Mcleod
36575,34.41745,0,11965,Semmes,AL,9438,4362,13.39267,60.39281,30.7808281449211,-88.2921477041117,Semmes,AL,Mobile
64076,34.42224,0,11963,Odessa,MO,5571,2431,13.17537,60.77333,39.0215240929806,-93.8177701662372,Odessa,MO,Lafayette
50469,34.42406,0,11962,Rockwell,IA,1070,453,12.8972,61.25452,43.0006422522083,-93.186050555154,Rockwell,IA,Cerro Gordo
54426,34.42508,0,11961,Edgar,WI,2625,1134,10.17143,65.95273,44.90272355227,-90.0039082822422,Edgar,WI,Marathon
56162,34.42585,0,,Ormsby,MN,176,79,14.77273,58.02475,43.8262998775183,-94.6556876502384,Ormsby,MN,Martin
27281,34.43683,0,11958,Jackson Springs,NC,1665,687,16.81682,54.51515,35.1881734654165,-79.5752117781587,Jackson Springs,NC,Moore
54405,34.43779,0,11957,Abbotsford,WI,1840,745,14.56522,58.39611,44.9619546422132,-90.3605201498371,Abbotsford,WI,Clark
54487,34.47327,0,11948,Tomahawk,WI,7239,2909,13.82788,59.69717,45.3391844530224,-89.7518618073742,Tomahawk,WI,Lincoln
43526,34.48199,0,11945,Hicksville,OH,3861,1627,13.77881,59.7874,41.3266328309884,-84.6850647399671,Hicksville,OH,Defiance
95634,34.4836,0,11944,Georgetown,CA,1998,786,15.81582,56.28303,38.9246439602696,-120.719466260359,Georgetown,CA,El Dorado
71002,34.5054,0,,Ashland,LA,91,42,28.57143,34.3245,32.1386850777572,-93.078801451647,Ashland,LA,Natchitoches
61554,34.51664,0,11937,Pekin,IL,29246,11672,12.47008,62.0757,40.5471990836884,-89.6528037626784,Pekin,IL,Tazewell
75413,34.53114,0,,Bailey,TX,257,119,11.67315,63.47352,33.4174797858997,-96.2248465072372,Bailey,TX,Fannin
76464,34.5313,0,,Moran,TX,305,131,23.93443,42.34793,32.6261522573747,-99.1864152428505,Moran,TX,Shackelford
32195,34.54221,0,11930,Weirsdale,FL,2271,893,14.00264,59.47095,29.0050488715299,-81.8798809368242,Weirsdale,FL,Marion
04783,34.54399,0,11928,Stockholm,ME,511,204,21.72211,46.17528,46.7885530448947,-68.1537389458871,Stockholm,ME,Aroostook
61756,34.54452,0,11927,Maroa,IL,1407,596,11.86923,63.15708,40.0359538694974,-88.9618877914646,Maroa,IL,Macon
17023,34.54673,0,11924,Elizabethville,PA,2091,870,13.19943,60.8714,40.5851180564468,-76.7780844316197,Elizabethville,PA,Dauphin
54840,34.54815,0,11923,Grantsburg,WI,3045,1221,14.22003,59.11398,45.7938031916784,-92.6857433642053,Grantsburg,WI,Burnett
45766,34.55028,0,11921,New Marshfield,OH,902,414,15.18847,57.45333,39.3068966231137,-82.1866948900646,New Marshfield,OH,Athens
82727,34.56037,0,11917,Rozet,WY,649,291,7.08783,71.42765,44.4111624850215,-105.529375769671,Rozet,WY,Campbell
47714,34.56681,0,11916,Evansville,IN,22830,9009,17.25361,53.90973,37.9605174289847,-87.5396143368538,Evansville,IN,Vanderburgh
02601,34.57653,0,11914,Hyannis,MA,11478,3841,18.26973,52.16278,41.8308375761238,-70.1424053969078,Hyannis,MA,Barnstable
44035,34.59169,0,11913,Elyria,OH,43013,17803,12.70314,61.76972,41.3724061260236,-82.1106085026863,Elyria,OH,Lorain
76031,34.61535,0,11909,Cleburne,TX,24684,10478,14.67347,58.38303,32.3177875133322,-97.4321452714862,Cleburne,TX,Johnson
61834,34.62363,0,11908,Danville,IL,5505,1781,9.35513,67.55193,40.1597314238227,-87.6600701902475,Danville,IL,Vermilion
56088,34.62556,0,11907,Truman,MN,1517,581,14.04087,59.47749,43.7918229273626,-94.426654926404,Truman,MN,Martin
18351,34.63472,0,,Portland,PA,401,145,13.46633,60.4765,40.9207465057607,-75.0880321554568,Portland,PA,Northampton
78605,34.63554,0,11904,Bertram,TX,2551,1051,12.1521,62.74649,30.7429640884795,-98.1016447901912,Bertram,TX,Burnet
17020,34.63789,0,11903,Duncannon,PA,6039,2502,10.05133,66.37116,40.4562745592567,-77.0721656421469,Duncannon,PA,Perry
51050,34.65031,0,11901,Remsen,IA,1858,767,13.61679,60.22806,42.7924941650977,-96.2230232752541,Remsen,IA,Plymouth
19151,34.65619,0,11900,Philadelphia,PA,19545,7884,18.45485,51.89341,39.9872254418009,-75.2004930373741,Philadelphia,PA,Philadelphia
46987,34.66449,0,,Sweetser,IN,398,180,11.05528,64.65298,40.5627749988088,-85.7846487174536,Sweetser,IN,Grant
59015,34.6932,0,,Broadview,MT,328,134,20.12195,49.035,46.042918437789,-108.745541604775,Broadview,MT,Yellowstone
60619,34.70697,0,11893,Chicago,IL,49861,18947,18.12639,52.4753,41.8103238232103,-87.6937261682113,Chicago,IL,Cook
90670,34.72387,0,11891,Santa Fe Springs,CA,10243,3549,9.55775,67.24333,33.92529517957,-118.07629895356,Santa Fe Springs,CA,Los Angeles
62326,34.72716,0,11890,Colchester,IL,1745,746,16.33238,55.573,40.3989668127578,-90.725639144614,Colchester,IL,Mcdonough
